Unnamed: 0,debate_unit_id,label,span,source_annotators
652,114406,evasion,"ikke fordi det betyder, at vi så skal hvile på laurbærrene og ikke gøre mere – det ser vi jo også med det, regeringen foreslår bl.a. på dieselområdet – men fordi det da er ret fantastisk, at når ngo'ere over hele verden, som jeg forstår det, ser på, hvilket land der gør mest, så når de frem til, at det er Danmark.","X8ONC7FW,5PIQCGDC"
653,114406,evasion,"Men det er jo ikke sådan, at det er ét element, der gør, om vi lever op til 2025-målet. Det er jo kombineret af rigtig mange handlinger og rigtig mange politiske beslutninger igennem årene, at vi nu kan sige til danskerne, at vi kommer til at leve op til 2025-målet, hvad vi skal","X8ONC7FW,PK7GC1W8"
654,114406,evasion,"Jeg synes måske, vi skylder her at sige, for det er mit indtryk, at ikke alle danskere har hørt det, at vi netop i forbindelse med COP'en er blevet kåret til at være det land i verden, der gør mest for klimaet. Det kunne vi jo godt dvæle ved et øjeblik","5PIQCGDC,PK7GC1W8"
655,114406,self_promotion,"når det nu ikke bliver gentaget fra Parti_Cs side, vil Parti_A gerne gentage det, for det er da ret fantastisk, at vi ligger nummer et i verden.","T4XQCNVT,PK7GC1W8"
656,114408,attack,"man kan også sige, at det ville være for sent, hvis man ikke leverede på det i år, eftersom vi befinder os i år 2024","5F0GOPY8,V8LMMQZN"
657,114408,attack,"Jeg troede faktisk, lidt naiv som jeg er, at Pia Olsen Dyhr kunne finde på måske at glæde sig over, at vi når 2025-målet. Det kan jeg så forstå at man ikke glæder sig over.","5F0GOPY8,V8LMMQZN"
658,114408,evasion,"2025-målet har været meget omdiskuteret, med hensyn til om det overhovedet kunne lade sig gøre at nå det. Nu er vi så i den lykkelige situation, at vi kan indfri det, og derudover har klimaministeren jo også lagt yderligere forslag på bordet, både i forhold til en forøgelse af dieselafgiften og i forhold til en model for, hvordan man kan nedbringe CO 2 -udledningen fra landets køer i forhold til en Bovaermodel.","5F0GOPY8,I65KPX5S"
659,114408,evasion,"Sandheden er jo også, at når 2025-målet så indfries, så sker det jo på baggrund af en lang række politiske initiativer, skiftende regeringer har taget igennem de sidste mange år. Der er jo heldigvis truffet rigtig mange ambitiøse beslutninger. Så synes jeg heller ikke, at man skal forklejne, at der er blevet begået en regnefejl, der betyder, at man har regnet forkert med 2 mio. t i forhold til lavbundsarealer. Det er jo ret vigtigt, at man får rettet op på den fejl, for så er vi jo sådan set et bedre sted, end vi har troet vi ville være, og det synes jeg sådan set man skal glæde sig over.","5F0GOPY8,V8LMMQZN"
660,114408,evasion,"Nu er vi så i den lykkelige situation, at vi kan indfri det, og derudover har klimaministeren jo også lagt yderligere forslag på bordet, både i forhold til en forøgelse af dieselafgiften og i forhold til en model for, hvordan man kan nedbringe CO 2 -udledningen fra landets køer i forhold til en Bovaermodel. Så jeg forstår faktisk ikke, hvorfor man ikke bare er glad og kvitterer for det.","I65KPX5S,V8LMMQZN"
661,114408,self_promotion,"Parti_Bs formand og jeg deltog jo for nylig i Parti_Cs nytårsstævne,","I65KPX5S,V8LMMQZN"
662,114409,evasion,"Det eneste, som jeg hører fra statsministeren, er jo, at hun er enormt glad for at være statsminister, og det forstår jeg godt, for det er jo også nogle gode kolleger, hun har i regeringen. Så jeg forstår godt, at hun er glad for at være i Danmark.","3W55WS04,QLQE68OW"
663,114409,evasion,"Det eneste, som jeg hører fra statsministeren, er jo, at hun er enormt glad for at være statsminister, og det forstår jeg godt, for det er jo også nogle gode kolleger, hun har i regeringen. Så jeg forstår godt, at hun er glad for at være i Danmark.","3W55WS04,H3RLK3KQ"
664,114409,evasion,"Tidligere var jeg måske knap så optaget af, at hun var glad for det, men jeg konstaterer, at statsministeren er glad for sit job, og derfor skal jeg heller ikke til at genforhandle noget regeringsgrundlag. Jeg synes, det er et godt regeringsgrundlag, og det skal gennemføres.","3W55WS04,QLQE68OW"
665,114409,evasion,"Der er mange spørgsmål nede i det spørgsmål, og derfor tror jeg, at jeg kan sige, at det sidste, jeg har hørt fra statsministeren, er, at hun er enormt glad for at være statsminister. Det har hun jo været igennem lang tid. Tidligere var jeg måske knap så optaget af, at hun var glad for det, men jeg konstaterer, at statsministeren er glad for sit job, og derfor skal jeg heller ikke til at genforhandle noget regeringsgrundlag. Jeg synes, det er et godt regeringsgrundlag, og det skal gennemføres.","3W55WS04,H3RLK3KQ"
666,114409,evasion,"Det eneste, som jeg hører fra statsministeren, er jo, at hun er enormt glad for at være statsminister, og det forstår jeg godt, for det er jo også nogle gode kolleger, hun har i regeringen. Så jeg forstår godt, at hun er glad for at være i Danmark.","QLQE68OW,H3RLK3KQ"
667,114409,evasion,"Tidligere var jeg måske knap så optaget af, at hun var glad for det, men jeg konstaterer, at statsministeren er glad for sit job, og derfor skal jeg heller ikke til at genforhandle noget regeringsgrundlag. Jeg synes, det er et godt regeringsgrundlag, og det skal gennemføres.","QLQE68OW,H3RLK3KQ"
668,114410,answer,"Jeg tror, man må se mere nuanceret på det spørgsmål. Der er jo i dag mulighed for, at man kan flytte ind og bo på f.eks. et friplejehjem. Dem er der efter min smag alt for få af. Det er jo et sted, hvor man har en selvstændig bestyrelse, og hvor man jo så beslutter langt mere selv og ikke nødvendigvis er underlagt, hvad ens kommune måtte beslutte.","T4XQCNVT,EN4AMWYO"
669,114410,answer,"Der er jo i dag mulighed for, at man kan flytte ind og bo på f.eks. et friplejehjem. Dem er der efter min smag alt for få af.","TMOFL9OS,EN4AMWYO"
670,114410,evasion,"Derfor bør vi måske også få det til at være en del af diskussionen, nemlig hvordan kommunerne også står til ansvar for, hvordan man så varetager den kommunale ældrepleje.","TMOFL9OS,EN4AMWYO"
671,114410,evasion,"Jeg vil også gerne kvittere for, at Alex Vanopslagh nu konkret blander sig i diskussionen og gerne vil søge den politiske indflydelse. Det synes jeg er rigtig, rigtig godt, for det kan være med til at bringe den offentlige sektor til et andet og bedre sted end der, hvor den er i dag.","TMOFL9OS,EN4AMWYO"
672,114411,evasion,"Og idéen bag at lave det her lidt anderledes grønne udvalg er også at bringe nogle af de ministerier ind, som, og det ved Taleren selv, også har et afgørende beslutningsgrundlag, når man træffer de her beslutninger, at bringe dem til bordet, sådan at man kan sætte sig ned og træffe nogle beslutninger i en hurtigere model, end man måske har gjort tidligere, og det er der et meget stort behov for.","T4XQCNVT,TMOFL9OS"
673,114411,evasion,"Jeg synes, det går godt i regeringen generelt, og det går også godt i det nye udvalg, der er nedsat. Men det er jo ikke nok f.eks. bare at have et grønt slips på, man skal jo også sørge for at lave politiske ting, der så bringer Danmark et grønt sted hen. Og idéen bag at lave det her lidt anderledes grønne udvalg er også at bringe nogle af de ministerier ind, som, og det ved Taleren selv, også har et afgørende beslutningsgrundlag, når man træffer de her beslutninger, at bringe dem til bordet, sådan at man kan sætte sig ned og træffe nogle beslutninger i en hurtigere model, end man måske har gjort tidligere, og det er der et meget stort behov for.","T4XQCNVT,EN4AMWYO"
674,114411,evasion,"Jeg tror bare også, vi må sige, at diskussionen om vedvarende energi breder sig mere ud end til kun at omfatte vindenergi. I øjeblikket skyder det ene store solcelleanlæg efter det andet op rundtom i Danmark. Så jeg tror også, man bliver nødt til at have en mere varieret tilgang til det, og at man ikke bare kan gøre det op i et spørgsmål om vindmøller. Det handler også om, hvor meget vedvarende energi vi generelt får skabt, og der glæder jeg mig da over, at der trods alt er mange projekter, der bliver fremmet i øjeblikket.","T4XQCNVT,EN4AMWYO"
675,114411,evasion,"Og idéen bag at lave det her lidt anderledes grønne udvalg er også at bringe nogle af de ministerier ind, som, og det ved Taleren selv, også har et afgørende beslutningsgrundlag, når man træffer de her beslutninger, at bringe dem til bordet, sådan at man kan sætte sig ned og træffe nogle beslutninger i en hurtigere model, end man måske har gjort tidligere, og det er der et meget stort behov for.","TMOFL9OS,EN4AMWYO"
676,114422,answer,"derudover er der også forskel på, om det er korte distancer eller lange distancer, man flyver, og dermed også, hvor meget man bidrager til CO 2 -udslippet.","X8ONC7FW,DIPTZ1WV"
677,114422,attack,"Nu har jeg hørt Taleren sige flere gange, at det flertal, vi havde 2019-2022, ikke var grønt og ikke gjorde nok, og at derfor var det meget bedre at få en regering hen over midten, som Taleren jo så ikke er en del af, men det skulle være meget bedre.","X8ONC7FW,92WQXVXF"
678,114422,attack,"Undskyld mig, 30 kr. ekstra for en tur til Mallorca slår ikke bunden ud af nogens eller nogets budget. Vi laver vel en flyafgift for at få en CO 2 -reduktion, ikke bare for at lave den?","X8ONC7FW,DIPTZ1WV"
679,114422,attack,"Vi laver vel en flyafgift for at få en CO 2 -reduktion, ikke bare for at lave den?","DIPTZ1WV,92WQXVXF"
680,114424,answer,"Nej, for hvis regeringen havde vurderet, at der var en forpligtelse til at søge forudgående rådgivning i Det Udenrigspolitiske Nævn, havde vi jo gjort det. Der er jo ikke noget større kursskifte i det her. Danmark har sådan set altid været et land, der gerne vil bruge internationale organer til at prøve at sikre fred og fordragelighed og undgå humanitære katastrofer, ligesom hele vores stillingtagen til f.eks. tostatsproblematikken ligger fuldstændig fast. Så svaret er nej.","X8ONC7FW,DIPTZ1WV"
681,114424,answer,"Nej, for hvis regeringen havde vurderet, at der var en forpligtelse til at søge forudgående rådgivning i Det Udenrigspolitiske Nævn, havde vi jo gjort det. Der er jo ikke noget større kursskifte i det her. Danmark har sådan set altid været et land, der gerne vil bruge internationale organer til at prøve at sikre fred og fordragelighed og undgå humanitære katastrofer, ligesom hele vores stillingtagen til f.eks. tostatsproblematikken ligger fuldstændig fast. Så svaret er nej.","X8ONC7FW,92WQXVXF"
682,114424,answer,"Nej, for hvis regeringen havde vurderet, at der var en forpligtelse til at søge forudgående rådgivning i Det Udenrigspolitiske Nævn, havde vi jo gjort det. Der er jo ikke noget større kursskifte i det her. Danmark har sådan set altid været et land, der gerne vil bruge internationale organer til at prøve at sikre fred og fordragelighed og undgå humanitære katastrofer, ligesom hele vores stillingtagen til f.eks. tostatsproblematikken ligger fuldstændig fast. Så svaret er nej.","DIPTZ1WV,92WQXVXF"
683,114424,evasion,"Men jeg er slet ikke enig i, at der er noget kursskifte. Der er en dansk position, som er balanceret, og som vi også prøvede at fremme ved den første afstemning i FN's Generalforsamling, hvor vi så ikke kunne komme igennem med det, og hvor der også derfor var en bredere kreds af EU-lande, der stemte imod resolutionen.","X8ONC7FW,DIPTZ1WV"
684,114424,evasion,"Men jeg er slet ikke enig i, at der er noget kursskifte. Der er en dansk position, som er balanceret, og som vi også prøvede at fremme ved den første afstemning i FN's Generalforsamling, hvor vi så ikke kunne komme igennem med det, og hvor der også derfor var en bredere kreds af EU-lande, der stemte imod resolutionen. Og så var der en udvikling i den sag, hvor der kom en anden resolution, som var mere balanceret. Den var jo ikke en til en, som vi selv ville have forfattet den","X8ONC7FW,92WQXVXF"
685,114424,evasion,"så ville der næppe være mange ting, man kunne stemme for nogen steder. Men den var justeret, og derfor stemte vi for den – med afsæt i den samme tilgang, vi har haft til det bestialske terrorangreb, der fandt sted den 7. oktober, fra dag et.","X8ONC7FW,92WQXVXF"
686,114424,evasion,"Men jeg er slet ikke enig i, at der er noget kursskifte. Der er en dansk position, som er balanceret, og som vi også prøvede at fremme ved den første afstemning i FN's Generalforsamling, hvor vi så ikke kunne komme igennem med det, og hvor der også derfor var en bredere kreds af EU-lande, der stemte imod resolutionen.","DIPTZ1WV,92WQXVXF"
687,114425,answer,Det er partiets grundtanke,"5F0GOPY8,V8LMMQZN"
688,114425,answer,"Ja, det er det forslag, vi er gået til valg på, og som vi har udvikle","5F0GOPY8,V8LMMQZN"
689,114425,evasion,"Jeg har noteret mig her de sidste dage, også efter hr. Alex Vanopslaghs udmærkede interview til Berlingske i går, tror jeg det var, at der er mange dimensioner i det her, som vores to partier ser ret ens på, f.eks. hele spørgsmålet om, at hvis man vil frisætte, skal der følge noget ansvar med, for ellers bliver det ansvarsfrihed, og om man i en eller anden udstrækning kan organisere den offentlige sektor, så den får nogle af de samme karakteristika som den private og dermed i virkeligheden også kan favne noget af den udvikling, Taleren taler om","5F0GOPY8,I65KPX5S"
690,114425,evasion,"at der er mange dimensioner i det her, som vores to partier ser ret ens på, f.eks. hele spørgsmålet om, at hvis man vil frisætte, skal der følge noget ansvar med, for ellers bliver det ansvarsfrihed, og om man i en eller anden udstrækning kan organisere den offentlige sektor, så den får nogle af de samme karakteristika som den private og dermed i virkeligheden også kan favne noget af den udvikling, Taleren taler om. Det kan jeg godt mene uden at nedsætte en kommission. Så er der den anden del af arbejdet, der består i, at vi deltager i en regering som et af tre partier, der skal finde en fælles position, og hvad den er, vil udfolde sig, når regeringen fremsætter sit forslag.","5F0GOPY8,V8LMMQZN"
691,114425,self_promotion,"som man også kan læse om i en bog, jeg udgav for et par år siden","5F0GOPY8,V8LMMQZN"
692,114427,evasion,"Jeg ved ikke, om man på forhånd kan drage den konklusion, at regeringens ældreudspil fører derhen, hvor Taleren siger, så det er måske en diskussion, vi skal skubbe, til det hele er foldet ud.","5F0GOPY8,V8LMMQZN"
693,114427,evasion,"Jeg synes så, at man skulle læne sig ind i den, for det kunne jo være en diskussion, hvor man drøftede, på hvilke vilkår man så ville kunne tillade at private deltog, altså fuldstændig ligesom i den diskussion, som nu kører, og som vi lige har haft, der handler om, at vi har en kommunalfuldmagt","5F0GOPY8,V8LMMQZN"
